Login de power
Tiempo: 28,15133 Valores: pow data: 1716417469,6229|0,882|0,497|0,595|0,276|0,436|1,872|0,442|0,292|0,462|0,364|2,192|0,444|0,74|0,226|0,575|0,35|0,344|0,263|0,246|0,291|2,649|0,715|0,475|0,651|0,717|0,448|0,261|0,234|0,278|0,612|2,365|0,924|2,491|5,432|7,069|0,896|0,345|0,874|0,614|0,789|0,328|0,403|0,957|0,319|0,734|2,987|1,581|4,867|4,767|4,918|1,014|0,622|2,037|0,97|1,706|1,524|0,303|1,144|0,225|0,391|2,676|1,375|2,392|0,917|1,724|1,714|0,51|1,223|0,385|0,497|
Tiempo: 28,26025 Valores: pow data: 1716417469,7472|1,189|0,629|0,589|0,282|0,431|1,969|0,559|0,241|0,506|0,325|2,349|0,503|0,599|0,233|0,571|0,287|0,369|0,258|0,259|0,279|2,426|0,619|0,557|0,737|0,782|0,389|0,27|0,224|0,245|0,551|2,217|0,989|2,489|5,723|7,054|0,913|0,35|0,625|0,569|0,803|0,303|0,384|0,723|0,293|0,767|2,418|1,762|3,388|4,395|4,293|1,24|0,694|2,076|1,027|1,804|1,37|0,357|0,986|0,247|0,401|3,288|1,805|2,265|0,956|1,83|2,019|0,556|0,965|0,41|0,51|
Tiempo: 28,37419 Valores: pow data: 1716417469,8724|1,677|0,788|0,607|0,311|0,43|2,146|0,804|0,196|0,52|0,294|2,335|0,603|0,484|0,263|0,557|0,277|0,415|0,25|0,268|0,273|2,086|0,521|0,674|0,839|0,907|0,319|0,256|0,23|0,217|0,534|2,044|1,105|3,048|6,149|7,495|0,758|0,358|0,432|0,531|0,83|0,262|0,34|0,523|0,272|0,805|1,905|1,923|2,21|3,995|3,858|1,572|0,804|2,084|1,124|1,949|1,162|0,415|0,844|0,279|0,422|4,13|2,27|2,2|1,076|1,993|2,262|0,621|0,775|0,46|0,538|
Tiempo: 28,48652 Valores: pow data: 1716417469,9972|2,323|0,929|0,63|0,358|0,446|2,391|1,153|0,163|0,506|0,283|2,164|0,69|0,41|0,316|0,554|0,322|0,469|0,235|0,271|0,281|1,71|0,42|0,769|0,936|1,057|0,23|0,228|0,258|0,205|0,555|1,916|1,303|4,036|6,765|8,567|0,685|0,372|0,322|0,512|0,871|0,222|0,291|0,396|0,262|0,835|1,641|2,035|1,568|3,666|3,712|1,867|0,934|2,023|1,224|2,167|0,951|0,456|0,739|0,318|0,461|5,101|2,676|2,183|1,274|2,231|2,426|0,702|0,68|0,523|0,594|
Tiempo: 28,6389 Valores: pow data: 1716417470,1215|2,991|1,006|0,639|0,411|0,488|2,622|1,517|0,144|0,471|0,299|1,923|0,725|0,378|0,383|0,581|0,414|0,516|0,212|0,269|0,302|1,35|0,333|0,825|1,012|1,182|0,167|0,2|0,297|0,213|0,601|1,761|1,605|5,103|7,491|10,254|0,519|0,387|0,291|0,516|0,923|0,216|0,254|0,343|0,271|0,844|1,744|2,075|1,488|3,497|3,873|2,04|1,064|1,872|1,29|2,464|0,803|0,471|0,669|0,353|0,52|6,115|2,951|2,175|1,537|2,536|2,549|0,79|0,658|0,577|0,68|
Tiempo: 28,75085 Valores: pow data: 1716417470,2468|3,511|1,001|0,623|0,455|0,553|2,786|1,793|0,134|0,428|0,338|1,698|0,703|0,373|0,443|0,641|0,523|0,542|0,187|0,265|0,332|1,059|0,273|0,866|1,061|1,247|0,126|0,182|0,33|0,244|0,654|1,647|1,978|5,883|8,17|12,35|0,473|0,394|0,312|0,537|0,983|0,253|0,243|0,344|0,298|0,834|2,185|2,047|1,84|3,532|4,272|2,037|1,176|1,642|1,317|2,824|0,762|0,46|0,621|0,374|0,591|7,057|3,091|2,134|1,848|2,87|2,616|0,873|0,667|0,601|0,785|
Tiempo: 28,8785 Valores: pow data: 1716417470,371|3,796|0,929|0,588|0,483|0,631|2,825|1,895|0,128|0,386|0,393|1,57|0,65|0,385|0,481|0,732|0,616|0,534|0,166|0,262|0,366|0,83|0,242|0,926|1,085|1,251|0,116|0,178|0,341|0,3|0,703|1,519|2,32|6,144|8,694|14,651|0,375|0,386|0,348|0,567|1,052|0,329|0,254|0,374|0,338|0,82|2,803|1,982|2,441|3,748|4,808|1,923|1,258|1,389|1,347|3,208|0,832|0,439|0,586|0,388|0,665|7,838|3,147|2,065|2,194|3,181|2,662|0,935|0,676|0,594|0,893|
Tiempo: 29,01621 Valores: pow data: 1716417470,4964|3,89|0,824|0,545|0,496|0,709|2,755|1,803|0,126|0,349|0,457|1,593|0,611|0,405|0,49|0,837|0,686|0,494|0,156|0,262|0,398|0,662|0,243|1,019|1,096|1,219|0,12|0,183|0,326|0,377|0,745|1,418|2,529|5,87|9,02|16,981|0,383|0,362|0,375|0,596|1,139|0,413|0,276|0,416|0,383|0,828|3,372|1,942|3,135|4,079|5,442|1,842|1,321|1,178|1,422|3,545|0,965|0,414|0,561|0,413|0,726|8,411|3,233|2|2,538|3,404|2,699|0,97|0,677|0,566|0,986|
Tiempo: 29,12653 Valores: pow data: 1716417470,6211|3,969|0,73|0,504|0,499|0,771|2,641|1,563|0,126|0,32|0,519|1,756|0,623|0,436|0,475|0,935|0,722|0,431|0,158|0,264|0,424|0,56|0,271|1,131|1,115|1,179|0,129|0,195|0,291|0,46|0,777|1,285|2,544|5,244|9,117|19,139|0,326|0,33|0,389|0,616|1,251|0,476|0,299|0,459|0,421|0,872|3,703|1,983|3,791|4,493|6,21|1,894|1,391|1,039|1,553|3,753|1,059|0,393|0,55|0,46|0,763|8,741|3,433|1,951|2,812|3,481|2,754|0,977|0,667|0,535|1,046|
Tiempo: 29,23948 Valores: pow data: 1716417470,7451|4,158|0,677|0,469|0,495|0,807|2,585|1,274|0,129|0,298|0,57|2,002|0,691|0,472|0,444|1,002|0,753|0,364|0,168|0,262|0,44|0,517|0,314|1,232|1,162|1,151|0,135|0,208|0,249|0,527|0,799|1,145|2,384|4,526|8,975|20,838|0,349|0,302|0,383|0,622|1,381|0,497|0,315|0,49|0,443|0,95|3,695|2,091|4,27|4,993|7,142|2,095|1,476|0,951|1,709|3,766|1,066|0,379|0,541|0,528|0,767|8,822|3,733|1,888|2,942|3,378|2,868|0,964|0,64|0,516|1,06|
Tiempo: 29,39126 Valores: pow data: 1716417470,8702|4,606|0,669|0,439|0,484|0,814|2,668|1,02|0,132|0,284|0,606|2,254|0,776|0,502|0,407|1,026|0,778|0,306|0,179|0,255|0,448|0,517|0,359|1,288|1,244|1,141|0,147|0,223|0,211|0,558|0,809|0,983|2,104|3,92|8,597|21,801|0,292|0,287|0,364|0,62|1,518|0,469|0,319|0,499|0,446|1,043|3,339|2,203|4,463|5,578|8,203|2,376|1,556|0,862|1,817|3,568|0,965|0,369|0,507|0,596|0,738|8,72|4,021|1,761|2,872|3,111|3,038|0,931|0,588|0,509|1,03|
Tiempo: 29,50614 Valores: pow data: 1716417470,9945|5,267|0,677|0,415|0,468|0,798|2,881|0,842|0,13|0,277|0,625|2,458|0,826|0,517|0,372|1,008|0,832|0,261|0,185|0,243|0,448|0,538|0,395|1,276|1,354|1,147|0,177|0,244|0,188|0,547|0,81|0,852|1,776|3,512|8,057|21,883|0,305|0,288|0,339|0,622|1,648|0,402|0,311|0,486|0,439|1,132|2,766|2,274|4,329|6,21|9,246|2,647|1,578|0,735|1,818|3,204|0,813|0,36|0,44|0,642|0,693|8,572|4,124|1,542|2,608|2,741|3,288|0,878|0,513|0,509|0,968|
Tiempo: 29,61485 Valores: pow data: 1716417471,1194|6,018|0,666|0,393|0,449|0,767|3,134|0,723|0,123|0,28|0,629|2,589|0,806|0,51|0,347|0,961|0,921|0,227|0,181|0,225|0,44|0,554|0,421|1,205|1,483|1,171|0,228|0,272|0,18|0,504|0,812|0,77|1,467|3,266|7,51|21,074|0,274|0,303|0,328|0,652|1,758|0,316|0,288|0,455|0,448|1,201|2,167|2,264|3,912|6,792|10,089|2,836|1,501|0,576|1,711|2,765|0,679|0,352|0,347|0,655|0,648|8,485|3,924|1,252|2,233|2,347|3,565|0,792|0,431|0,512|0,89|
Tiempo: 29,75466 Valores: pow data: 1716417471,2444|6,596|0,618|0,37|0,431|0,726|3,407|0,627|0,111|0,294|0,621|2,626|0,718|0,483|0,338|0,904|1,057|0,2|0,167|0,206|0,428|0,557|0,437|1,103|1,61|1,215|0,29|0,302|0,184|0,449|0,822|0,757|1,23|3,08|7,13|19,506|0,289|0,329|0,344|0,732|1,831|0,237|0,259|0,415|0,501|1,243|1,686|2,179|3,33|7,204|10,626|2,892|1,32|0,425|1,548|2,354|0,609|0,343|0,259|0,637|0,617|8,367|3,412|0,949|1,862|2,003|3,775|0,667|0,357|0,516|0,809|
Tiempo: 29,8795 Valores: pow data: 1716417471,3687|6,843|0,543|0,338|0,415|0,681|3,662|0,548|0,101|0,316|0,605|2,557|0,593|0,44|0,344|0,849|1,212|0,179|0,149|0,191|0,414|0,555|0,442|1,002|1,703|1,285|0,343|0,323|0,19|0,402|0,846|0,773|1,15|2,949|7,022|17,51|0,291|0,364|0,39|0,858|1,851|0,185|0,232|0,375|0,609|1,259|1,4|2,063|2,725|7,355|10,878|2,818|1,089|0,325|1,389|2,046|0,619|0,332|0,196|0,599|0,601|8,077|2,701|0,698|1,579|1,747|3,783|0,52|0,298|0,517|0,736|
Tiempo: 29,99021 Valores: pow data: 1716417471,4937|6,615|0,466|0,305|0,406|0,638|3,911|0,499|0,1|0,344|0,587|2,392|0,477|0,4|0,364|0,81|1,344|0,165|0,137|0,183|0,402|0,565|0,441|0,943|1,727|1,387|0,363|0,327|0,191|0,374|0,885|0,778|1,358|3,202|7,208|15,735|0,287|0,422|0,474|0,999|1,809|0,171|0,222|0,344|0,751|1,255|1,31|1,991|2,26|7,225|10,997|2,658|0,904|0,341|1,274|1,863|0,677|0,328|0,193|0,553|0,597|7,531|1,987|0,588|1,412|1,584|3,547|0,394|0,262|0,513|0,683|
Tiempo: 30,13417 Valores: pow data: 1716417471,6185|5,874|0,42|0,297|0,405|0,61|4,087|0,515|0,112|0,369|0,576|2,135|0,421|0,407|0,389|0,797|1,389|0,164|0,151|0,186|0,395|0,61|0,441|0,96|1,663|1,517|0,343|0,314|0,185|0,36|0,935|0,794|2,028|4,34|7,537|14,994|0,276|0,529|0,608|1,103|1,72|0,19|0,238|0,338|0,879|1,242|1,355|2,016|2,083|6,882|11,155|2,452|0,858|0,535|1,219|1,802|0,723|0,348|0,296|0,513|0,599|6,649|1,472|0,712|1,339|1,517|3,045|0,365|0,267|0,504|0,667|
Tiempo: 30,25576 Valores: pow data: 1716417471,7424|4,833|0,443|0,35|0,415|0,61|4,368|0,625|0,137|0,385|0,581|1,815|0,452|0,496|0,414|0,825|1,327|0,182|0,208|0,195|0,397|0,697|0,448|1,065|1,522|1,661|0,287|0,296|0,173|0,349|0,991|0,86|3,201|6,607|7,812|15,931|0,277|0,696|0,79|1,132|1,623|0,229|0,285|0,367|0,949|1,232|1,51|2,123|2,237|6,465|11,418|2,281|1,009|0,914|1,216|1,868|0,724|0,411|0,525|0,487|0,611|5,653|1,278|1,081|1,329|1,57|2,425|0,482|0,321|0,489|0,712|
Tiempo: 30,36667 Valores: pow data: 1716417471,8675|3,769|0,549|0,48|0,43|0,649|4,852|0,842|0,166|0,384|0,606|1,464|0,56|0,672|0,432|0,894|1,172|0,218|0,306|0,204|0,407|0,823|0,46|1,235|1,341|1,786|0,232|0,286|0,162|0,333|1,042|1,016|4,665|9,675|7,905|18,512|0,308|0,896|0,999|1,076|1,556|0,28|0,353|0,424|0,937|1,224|1,751|2,23|2,633|6,137|11,707|2,13|1,328|1,4|1,242|2,068|0,673|0,525|0,848|0,473|0,631|4,706|1,404|1,604|1,347|1,76|1,774|0,732|0,419|0,467|0,822|
Tiempo: 30,50567 Valores: pow data: 1716417471,9919|3,041|0,714|0,668|0,442|0,719|5,531|1,146|0,19|0,361|0,643|1,117|0,693|0,897|0,435|0,991|0,974|0,264|0,429|0,207|0,423|0,969|0,472|1,412|1,156|1,857|0,213|0,291|0,164|0,312|1,079|1,262|5,945|12,694|7,787|22,001|0,37|1,069|1,198|0,956|1,537|0,33|0,421|0,49|0,851|1,219|2,062|2,249|3,097|5,968|11,869|2,11|1,71|1,862|1,269|2,391|0,6|0,67|1,191|0,466|0,655|4,029|1,75|2,107|1,364|2,077|1,24|1,036|0,539|0,438|0,977|
Tiempo: 30,64504 Valores: pow data: 1716417472,1173|2,81|0,916|0,868|0,444|0,803|6,23|1,498|0,202|0,319|0,679|0,802|0,792|1,104|0,423|1,091|0,791|0,304|0,543|0,2|0,441|1,105|0,477|1,52|0,996|1,864|0,258|0,309|0,184|0,297|1,092|1,56|6,555|14,635|7,563|25,386|0,435|1,157|1,34|0,817|1,563|0,384|0,469|0,536|0,721|1,224|2,369|2,138|3,442|5,902|11,842|2,073|2,047|2,16|1,273|2,785|0,542|0,817|1,46|0,458|0,677|3,53|2,213|2,403|1,365|2,469|0,874|1,292|0,645|0,403|1,136|
Tiempo: 30,74256 Valores: pow data: 1716417472,2426|3,136|1,185|1,032|0,431|0,885|6,721|1,831|0,199|0,269|0,701|0,586|0,829|1,228|0,403|1,173|0,673|0,334|0,615|0,184|0,461|1,203|0,476|1,528|0,895|1,825|0,384|0,331|0,216|0,31|1,076|1,897|6,272|14,835|7,444|27,857|0,521|1,132|1,391|0,706|1,615|0,447|0,486|0,537|0,585|1,252|2,633|1,93|3,572|5,852|11,79|2,052|2,287|2,223|1,253|3,161|0,512|0,943|1,59|0,447|0,696|3,476|2,746|2,398|1,348|2,855|0,719|1,432|0,71|0,365|1,259|
Tiempo: 30,88183 Valores: pow data: 1716417472,3675|3,93|1,564|1,128|0,403|0,952|6,899|2,092|0,195|0,224|0,702|0,529|0,81|1,238|0,382|1,22|0,668|0,355|0,626|0,164|0,48|1,246|0,479|1,465|0,89|1,77|0,576|0,347|0,25|0,375|1,03|2,222|5,204|13,294|7,571|28,968|0,608|1,009|1,343|0,642|1,665|0,531|0,478|0,491|0,471|1,306|2,885|1,721|3,506|5,745|11,99|2,085|2,438|2,076|1,206|3,418|0,522|1,026|1,571|0,433|0,713|4,505|3,348|2,123|1,302|3,153|0,808|1,447|0,72|0,326|1,32|
Tiempo: 30,99392 Valores: pow data: 1716417472,4919|4,983|2,048|1,166|0,366|0,999|6,841|2,25|0,206|0,196|0,683|0,618|0,759|1,149|0,368|1,228|0,793|0,375|0,588|0,148|0,49|1,241|0,498|1,397|0,985|1,717|0,814|0,356|0,27|0,494|0,958|2,511|3,749|10,682|7,93|28,708|0,709|0,834|1,214|0,619|1,68|0,64|0,459|0,417|0,391|1,373|3,148|1,581|3,306|5,568|12,62|2,188|2,522|1,83|1,138|3,507|0,561|1,056|1,454|0,418|0,736|6,921|3,984|1,719|1,22|3,324|1,104|1,379|0,681|0,291|1,317|
Tiempo: 31,1193 Valores: pow data: 1716417472,6168|5,964|2,581|1,183|0,33|1,03|6,705|2,287|0,246|0,191|0,656|0,785|0,72|1,016|0,365|1,206|1,009|0,403|0,53|0,144|0,49|1,2|0,536|1,37|1,145|1,669|1,034|0,363|0,275|0,646|0,875|2,717|2,422|7,967|8,363|27,455|0,806|0,673|1,041|0,614|1,646|0,747|0,451|0,343|0,345|1,425|3,419|1,557|3,048|5,364|13,611|2,34|2,569|1,625|1,062|3,467|0,616|1,043|1,314|0,404|0,773|10,411|4,573|1,375|1,111|3,402|1,529|1,319|0,624|0,267|1,277|
Tiempo: 31,25827 Valores: pow data: 1716417472,7409|6,649|3,028|1,21|0,305|1,052|6,608|2,188|0,31|0,204|0,636|0,97|0,724|0,898|0,368|1,169|1,252|0,436|0,484|0,153|0,478|1,144|0,587|1,389|1,31|1,618|1,199|0,373|0,269|0,788|0,808|2,809|1,579|5,916|8,671|25,704|0,873|0,572|0,867|0,609|1,57|0,825|0,466|0,293|0,325|1,436|3,662|1,661|2,853|5,252|14,666|2,488|2,571|1,557|0,993|3,389|0,641|1,008|1,21|0,391|0,827|14,122|4,969|1,234|0,994|3,454|2,008|1,347|0,574|0,259|1,233|
Tiempo: 31,3863 Valores: pow data: 1716417472,8662|6,923|3,285|1,255|0,296|1,059|6,525|1,995|0,382|0,228|0,63|1,168|0,789|0,831|0,373|1,124|1,448|0,472|0,466|0,175|0,461|1,081|0,643|1,431|1,417|1,547|1,266|0,381|0,265|0,881|0,79|2,756|1,301|4,802|8,707|23,756|0,919|0,546|0,72|0,602|1,464|0,852|0,499|0,272|0,331|1,39|3,834|1,856|2,813|5,31|15,395|2,663|2,503|1,63|0,934|3,349|0,674|0,971|1,15|0,376|0,885|16,934|5,024|1,32|0,883|3,514|2,499|1,501|0,548|0,268|1,202|
Tiempo: 31,48044 Valores: pow data: 1716417472,9911|6,695|3,304|1,286|0,297|1,035|6,33|1,732|0,441|0,252|0,632|1,414|0,894|0,81|0,371|1,063|1,554|0,505|0,467|0,202|0,444|1,022|0,681|1,458|1,435|1,448|1,237|0,381|0,269|0,902|0,835|2,522|1,412|4,391|8,431|21,596|0,892|0,566|0,609|0,603|1,331|0,833|0,537|0,262|0,361|1,281|3,916|2,073|2,922|5,499|15,555|2,886|2,344|1,753|0,883|3,354|0,745|0,963|1,094|0,356|0,918|17,949|4,679|1,531|0,783|3,545|2,954|1,745|0,544|0,288|1,17|
Tiempo: 31,64718 Valores: pow data: 1716417473,1154|6,003|3,102|1,256|0,299|0,962|5,898|1,442|0,471|0,27|0,624|1,723|0,978|0,797|0,354|0,971|1,553|0,523|0,463|0,226|0,429|0,985|0,678|1,439|1,371|1,326|1,119|0,368|0,278|0,853|0,929|2,181|1,631|4,184|7,858|19,081|0,832|0,591|0,523|0,617|1,174|0,784|0,57|0,248|0,403|1,121|3,94|2,231|3,097|5,697|15,147|3,139|2,094|1,806|0,83|3,342|0,903|1,015|0,996|0,327|0,902|16,717|3,967|1,712|0,691|3,465|3,305|1,973|0,544|0,31|1,108|
Tiempo: 31,75963 Valores: pow data: 1716417473,2403|4,994|2,773|1,144|0,293|0,836|5,209|1,16|0,472|0,275|0,592|2,078|0,998|0,758|0,32|0,84|1,472|0,528|0,435|0,24|0,414|0,972|0,633|1,382|1,261|1,2|0,941|0,342|0,282|0,763|1,032|1,819|1,735|3,846|7,06|16,216|0,717|0,599|0,448|0,635|0,999|0,725|0,593|0,22|0,438|0,943|3,97|2,268|3,205|5,77|14,361|3,38|1,787|1,717|0,771|3,238|1,122|1,147|0,837|0,292|0,827|13,792|3,023|1,75|0,607|3,206|3,475|2,077|0,528|0,327|0,998|
Tiempo: 31,87131 Valores: pow data: 1716417473,365|3,898|2,439|0,982|0,276|0,674|4,369|0,911|0,456|0,267|0,529|2,439|0,944|0,684|0,277|0,684|1,359|0,528|0,38|0,242|0,394|0,983|0,553|1,308|1,157|1,096|0,745|0,31|0,276|0,674|1,101|1,594|1,647|3,37|6,151|13,301|0,647|0,589|0,381|0,641|0,829|0,676|0,608|0,19|0,45|0,784|4,044|2,186|3,173|5,664|13,45|3,5|1,495|1,502|0,719|3,03|1,375|1,354|0,653|0,261|0,71|10,074|2,072|1,631|0,547|2,79|3,413|1,999|0,497|0,337|0,844|
Tiempo: 31,99669 Valores: pow data: 1716417473,4897|3,087|2,204|0,817|0,257|0,509|3,616|0,731|0,439|0,251|0,446|2,776|0,839|0,586|0,242|0,532|1,267|0,526|0,312|0,234|0,364|1,017|0,459|1,225|1,084|1,037|0,563|0,282|0,254|0,618|1,104|1,508|1,426|2,873|5,256|10,793|0,621|0,575|0,332|0,619|0,692|0,637|0,617|0,174|0,43|0,674|4,156|2,046|2,979|5,394|12,553|3,516|1,292|1,227|0,698|2,788|1,614|1,589|0,49|0,242|0,585|7,036|1,391|1,402|0,539|2,329|3,234|1,778|0,456|0,341|0,681|
Tiempo: 32,12147 Valores: pow data: 1716417473,6146|2,974|2,08|0,689|0,247|0,378|3,208|0,626|0,43|0,239|0,36|3,046|0,706|0,485|0,229|0,417|1,227|0,521|0,251|0,225|0,327|1,071|0,37|1,116|1,033|1,029|0,425|0,265|0,223|0,598|1,036|1,564|1,157|2,463|4,464|9,046|0,695|0,557|0,314|0,567|0,613|0,601|0,614|0,179|0,387|0,615|4,232|1,91|2,672|5,009|11,653|3,456|1,188|0,963|0,736|2,623|1,825|1,767|0,378|0,238|0,488|5,707|1,133|1,143|0,606|1,974|3,155|1,491|0,41|0,345|0,548|
Tiempo: 32,23305 Valores: pow data: 1716417473,7386|3,769|2,018|0,612|0,252|0,299|3,259|0,588|0,426|0,241|0,291|3,21|0,565|0,397|0,246|0,358|1,25|0,504|0,211|0,219|0,286|1,116|0,3|0,965|0,978|1,062|0,326|0,264|0,194|0,596|0,914|1,648|0,928|2,182|3,775|8,116|0,797|0,532|0,327|0,488|0,591|0,554|0,589|0,199|0,333|0,592|4,19|1,812|2,34|4,574|10,694|3,39|1,14|0,746|0,841|2,613|1,964|1,812|0,314|0,246|0,437|6,27|1,258|0,916|0,751|1,827|3,351|1,213|0,363|0,353|0,474|
Tiempo: 32,38594 Valores: pow data: 1716417473,8635|5,3|1,942|0,58|0,273|0,276|3,699|0,584|0,421|0,26|0,25|3,223|0,434|0,34|0,288|0,351|1,3|0,473|0,199|0,218|0,248|1,121|0,266|0,782|0,91|1,113|0,269|0,279|0,183|0,585|0,771|1,682|0,807|2,049|3,269|7,837|0,916|0,502|0,37|0,402|0,611|0,493|0,542|0,222|0,283|0,584|3,97|1,781|2,079|4,166|9,697|3,304|1,098|0,585|0,992|2,757|2,008|1,69|0,279|0,26|0,43|7,93|1,581|0,762|0,951|1,897|3,84|0,995|0,321|0,372|0,461|
