Login de power
Tiempo: 63,6504 Valores: pow data: 1717202089,4896|3,422|0,927|0,444|0,278|0,193|15,326|4,023|0,787|0,662|0,98|2,195|0,704|0,216|0,247|0,129|2,091|0,681|0,179|0,239|0,398|1,751|0,348|1,091|0,623|0,328|2,376|0,197|0,215|0,078|0,055|0,658|0,496|0,262|0,094|0,061|1,612|0,524|0,249|0,122|0,138|1,695|0,365|0,133|0,202|0,309|2,748|0,815|0,95|0,714|0,445|3,302|0,851|0,453|0,429|0,333|2,181|1,092|0,432|0,223|0,139|50,414|2,48|4,802|1,48|0,481|322,517|37,438|52,587|9,761|3,01|
Tiempo: 63,77542 Valores: pow data: 1717202089,6135|3,313|0,909|0,361|0,311|0,208|15,032|3,883|0,774|0,699|0,923|2,046|0,634|0,157|0,251|0,116|2,103|0,694|0,181|0,248|0,377|1,489|0,406|0,893|0,61|0,354|2,795|0,289|0,266|0,098|0,055|0,789|0,542|0,273|0,102|0,06|1,558|0,512|0,221|0,13|0,141|1,532|0,345|0,117|0,214|0,312|2,358|0,817|0,911|0,784|0,449|2,969|0,754|0,506|0,518|0,338|2,209|0,984|0,36|0,254|0,139|43,366|2,353|4,469|1,452|0,476|275,483|35,671|45,825|9,312|2,756|
Tiempo: 63,90141 Valores: pow data: 1717202089,7373|3,185|0,903|0,313|0,364|0,218|13,422|3,713|0,867|0,794|0,845|1,905|0,553|0,121|0,266|0,109|1,936|0,693|0,195|0,299|0,336|1,208|0,45|0,658|0,576|0,367|3,222|0,468|0,343|0,125|0,058|0,955|0,561|0,273|0,105|0,06|1,432|0,46|0,174|0,143|0,135|1,278|0,327|0,099|0,22|0,284|1,998|0,898|0,826|0,848|0,451|2,888|0,7|0,536|0,651|0,337|2,135|0,797|0,271|0,294|0,136|33,178|2,527|3,865|1,496|0,48|203,841|30,827|35,346|8,205|2,248|
Tiempo: 64,02547 Valores: pow data: 1717202089,8612|2,952|0,93|0,302|0,43|0,228|10,997|3,675|1,227|0,983|0,779|1,75|0,492|0,123|0,294|0,116|1,634|0,679|0,229|0,379|0,288|0,981|0,482|0,458|0,532|0,367|3,539|0,72|0,444|0,155|0,062|1,188|0,569|0,264|0,103|0,061|1,264|0,387|0,126|0,158|0,123|1,012|0,319|0,094|0,221|0,238|1,755|1,072|0,732|0,903|0,475|2,96|0,703|0,535|0,799|0,337|1,951|0,59|0,196|0,336|0,134|23,566|3,379|3,391|1,653|0,519|134,093|27,04|26,508|7,405|1,8|
Tiempo: 64,16573 Valores: pow data: 1717202089,9851|2,569|1,002|0,318|0,497|0,243|8,474|3,802|1,993|1,314|0,763|1,55|0,475|0,166|0,337|0,141|1,275|0,655|0,284|0,48|0,25|0,841|0,502|0,34|0,488|0,361|3,781|0,991|0,551|0,182|0,069|1,506|0,592|0,261|0,098|0,065|1,072|0,316|0,098|0,174|0,11|0,787|0,328|0,114|0,224|0,194|1,629|1,328|0,664|0,949|0,551|3,039|0,761|0,5|0,919|0,343|1,667|0,423|0,162|0,372|0,136|17,568|5,152|3,394|1,921|0,608|90,606|29,102|24,098|7,98|1,765|
Tiempo: 64,27704 Valores: pow data: 1717202090,109|2,091|1,107|0,342|0,549|0,268|6,304|3,986|3,164|1,83|0,826|1,333|0,514|0,238|0,392|0,186|0,945|0,621|0,352|0,598|0,239|0,8|0,511|0,323|0,454|0,352|3,824|1,202|0,631|0,198|0,076|1,872|0,647|0,279|0,095|0,071|0,873|0,265|0,096|0,186|0,1|0,65|0,349|0,161|0,236|0,169|1,656|1,622|0,64|0,983|0,699|3,011|0,856|0,441|0,976|0,36|1,323|0,332|0,176|0,394|0,142|15,56|7,697|3,957|2,24|0,748|79,918|39,402|29,523|10,361|2,308|
Tiempo: 64,4024 Valores: pow data: 1717202090,2329|1,663|1,23|0,36|0,579|0,301|4,87|4,054|4,523|2,518|0,965|1,164|0,599|0,316|0,455|0,245|0,704|0,58|0,415|0,734|0,263|0,813|0,505|0,387|0,434|0,344|3,616|1,283|0,656|0,2|0,08|2,189|0,729|0,328|0,1|0,078|0,694|0,242|0,116|0,193|0,095|0,604|0,373|0,221|0,258|0,166|1,674|1,884|0,658|1|0,906|2,831|0,942|0,379|0,955|0,387|0,994|0,311|0,226|0,401|0,15|16,043|10,431|4,828|2,51|0,917|93,541|56,202|40,006|13,971|3,293|
Tiempo: 64,52752 Valores: pow data: 1717202090,3568|1,392|1,341|0,374|0,587|0,338|4,076|3,903|5,705|3,267|1,146|1,12|0,709|0,378|0,52|0,306|0,562|0,532|0,455|0,885|0,31|0,847|0,487|0,481|0,436|0,339|3,19|1,206|0,613|0,189|0,083|2,358|0,806|0,405|0,118|0,085|0,566|0,241|0,146|0,193|0,093|0,65|0,385|0,275|0,287|0,175|1,641|2,059|0,715|0,996|1,121|2,551|0,995|0,338|0,871|0,42|0,748|0,329|0,287|0,391|0,155|16,852|12,632|5,618|2,647|1,08|114,596|74,213|50,479|17,513|4,334|
Tiempo: 64,65383 Valores: pow data: 1717202090,4806|1,301|1,405|0,386|0,582|0,369|3,849|3,506|6,332|3,9|1,31|1,189|0,816|0,411|0,573|0,355|0,485|0,474|0,467|1,034|0,36|0,859|0,459|0,553|0,459|0,34|2,548|0,999|0,516|0,168|0,082|2,329|0,839|0,491|0,148|0,093|0,482|0,252|0,175|0,185|0,091|0,733|0,377|0,306|0,311|0,183|1,467|2,124|0,806|0,96|1,281|2,209|1,003|0,334|0,754|0,449|0,612|0,349|0,334|0,37|0,155|16,638|13,691|6,036|2,617|1,204|128,89|87,37|56,44|19,638|5,002|
Tiempo: 64,77868 Valores: pow data: 1717202090,6046|1,418|1,406|0,394|0,571|0,387|4,108|2,925|6,185|4,239|1,399|1,338|0,894|0,42|0,602|0,38|0,446|0,408|0,451|1,152|0,393|0,835|0,421|0,578|0,5|0,35|1,81|0,732|0,393|0,144|0,079|2,109|0,802|0,561|0,182|0,101|0,453|0,268|0,193|0,174|0,088|0,84|0,347|0,306|0,319|0,179|1,249|2,083|0,913|0,888|1,335|1,894|0,973|0,374|0,639|0,466|0,592|0,351|0,352|0,344|0,148|15,712|13,374|5,976|2,45|1,276|131,851|91,304|55,632|19,588|5,036|
Tiempo: 64,9184 Valores: pow data: 1717202090,7284|1,691|1,33|0,396|0,56|0,388|4,736|2,256|5,303|4,174|1,381|1,572|0,921|0,422|0,599|0,378|0,462|0,339|0,416|1,208|0,4|0,788|0,377|0,561|0,552|0,37|1,117|0,484|0,279|0,124|0,076|1,762|0,696|0,591|0,208|0,109|0,484|0,283|0,198|0,166|0,086|0,959|0,303|0,28|0,304|0,166|1,11|1,955|1,011|0,787|1,267|1,719|0,918|0,449|0,551|0,471|0,699|0,331|0,336|0,317|0,137|14,694|11,781|5,505|2,21|1,303|124,328|84,804|48,399|17,334|4,406|
Tiempo: 65,03135 Valores: pow data: 1717202090,8523|2,053|1,185|0,389|0,546|0,375|5,519|1,625|3,978|3,727|1,26|1,834|0,89|0,436|0,563|0,351|0,546|0,281|0,374|1,183|0,387|0,724|0,338|0,522|0,602|0,393|0,606|0,315|0,197|0,11|0,073|1,409|0,547|0,571|0,216|0,117|0,54|0,289|0,191|0,165|0,086|1,074|0,254|0,24|0,266|0,147|1,159|1,775|1,068|0,677|1,105|1,694|0,846|0,534|0,496|0,473|0,9|0,295|0,294|0,292|0,125|13,424|9,37|4,77|1,959|1,31|107,492|70,315|37,202|13,563|3,32|
Tiempo: 65,16879 Valores: pow data: 1717202090,9761|2,41|0,997|0,38|0,526|0,353|6,177|1,117|2,618|3,028|1,082|2,109|0,806|0,477|0,501|0,311|0,71|0,244|0,34|1,08|0,37|0,656|0,313|0,485|0,637|0,411|0,349|0,233|0,152|0,1|0,071|1,088|0,388|0,505|0,202|0,122|0,591|0,282|0,178|0,169|0,092|1,139|0,206|0,2|0,213|0,13|1,375|1,571|1,061|0,581|0,914|1,81|0,762|0,609|0,467|0,484|1,139|0,251|0,24|0,267|0,117|11,991|6,762|3,933|1,736|1,324|85,973|52,58|25,416|9,404|2,131|
Tiempo: 65,26567 Valores: pow data: 1717202091,1002|2,651|0,797|0,385|0,497|0,328|6,298|0,78|1,549|2,273|0,905|2,326|0,686|0,545|0,426|0,27|0,931|0,225|0,325|0,925|0,365|0,587|0,305|0,458|0,649|0,415|0,284|0,213|0,133|0,091|0,071|0,857|0,253|0,414|0,17|0,123|0,618|0,268|0,169|0,175|0,103|1,128|0,169|0,171|0,157|0,118|1,659|1,37|0,978|0,523|0,775|2,021|0,666|0,653|0,45|0,522|1,363|0,216|0,194|0,242|0,117|10,378|4,646|3,122|1,57|1,357|66,615|37,8|16,368|6,052|1,221|
Tiempo: 65,40491 Valores: pow data: 1717202091,224|2,672|0,615|0,413|0,466|0,304|5,856|0,615|0,91|1,639|0,775|2,418|0,548|0,624|0,357|0,237|1,14|0,215|0,339|0,759|0,382|0,529|0,305|0,437|0,645|0,401|0,298|0,217|0,129|0,081|0,07|0,697|0,165|0,325|0,13|0,119|0,627|0,268|0,181|0,179|0,117|1,046|0,155|0,169|0,113|0,111|1,89|1,199|0,831|0,518|0,742|2,265|0,565|0,665|0,439|0,594|1,558|0,215|0,178|0,219|0,127|9,728|3,682|2,511|1,485|1,409|63,634|32,973|13,261|4,499|0,894|
Tiempo: 65,54494 Valores: pow data: 1717202091,3478|2,454|0,464|0,468|0,443|0,283|5,037|0,583|0,649|1,219|0,704|2,338|0,41|0,694|0,308|0,215|1,273|0,2|0,386|0,617|0,418|0,503|0,304|0,41|0,636|0,372|0,324|0,224|0,138|0,072|0,069|0,609|0,121|0,267|0,097|0,111|0,67|0,315|0,229|0,181|0,133|0,951|0,184|0,205|0,089|0,107|1,966|1,079|0,66|0,557|0,82|2,453|0,49|0,662|0,432|0,694|1,765|0,29|0,211|0,203|0,148|11,363|4,281|2,357|1,529|1,475|92,071|44,338|18,8|5,497|1,323|
Tiempo: 65,65689 Valores: pow data: 1717202091,4717|2,065|0,355|0,541|0,433|0,267|4,133|0,627|0,599|0,999|0,675|2,105|0,293|0,738|0,284|0,202|1,291|0,177|0,457|0,514|0,459|0,522|0,295|0,365|0,631|0,337|0,317|0,229|0,164|0,069|0,067|0,56|0,111|0,255|0,081|0,099|0,779|0,428|0,315|0,184|0,147|0,899|0,276|0,277|0,089|0,105|1,919|1,011|0,505|0,619|0,963|2,53|0,486|0,656|0,435|0,8|2,006|0,472|0,295|0,198|0,174|16,106|6,35|2,841|1,726|1,555|155,047|73,246|33,359|9,166|2,505|
Tiempo: 65,79642 Valores: pow data: 1717202091,596|1,625|0,295|0,62|0,439|0,252|3,328|0,701|0,62|0,905|0,66|1,788|0,222|0,755|0,28|0,193|1,203|0,151|0,538|0,445|0,488|0,589|0,28|0,305|0,63|0,309|0,307|0,228|0,199|0,074|0,065|0,552|0,118|0,284|0,085|0,086|0,94|0,591|0,424|0,19|0,155|0,905|0,426|0,369|0,107|0,101|1,782|0,972|0,392|0,679|1,101|2,504|0,565|0,645|0,451|0,881|2,244|0,75|0,413|0,208|0,199|23,525|9,339|3,889|2,052|1,644|241,169|114,131|54,101|14,787|4,219|
Tiempo: 65,92032 Valores: pow data: 1717202091,7199|1,248|0,277|0,696|0,456|0,238|2,777|0,746|0,657|0,864|0,643|1,465|0,2|0,753|0,291|0,186|1,052|0,129|0,609|0,402|0,493|0,685|0,263|0,242|0,634|0,302|0,28|0,22|0,232|0,085|0,065|0,568|0,127|0,33|0,103|0,073|1,115|0,759|0,529|0,197|0,156|0,95|0,601|0,455|0,136|0,098|1,681|0,941|0,334|0,719|1,172|2,423|0,703|0,625|0,48|0,909|2,422|1,065|0,535|0,231|0,213|31,716|12,394|5,179|2,426|1,726|327,577|156,622|75,482|20,947|6,033|
Tiempo: 66,03349 Valores: pow data: 1717202091,8446|1|0,292|0,755|0,475|0,224|2,493|0,73|0,693|0,837|0,617|1,212|0,213|0,741|0,31|0,18|0,893|0,119|0,646|0,375|0,472|0,772|0,247|0,192|0,652|0,327|0,259|0,202|0,249|0,102|0,066|0,576|0,129|0,367|0,122|0,061|1,248|0,88|0,599|0,203|0,149|0,987|0,754|0,503|0,165|0,094|1,678|0,923|0,317|0,73|1,147|2,366|0,859|0,585|0,52|0,873|2,469|1,332|0,62|0,26|0,211|38,146|14,505|6,215|2,723|1,776|387,151|187,469|90,574|25,728|7,398|
Tiempo: 66,17264 Valores: pow data: 1717202091,9694|0,863|0,322|0,786|0,484|0,209|2,374|0,663|0,725|0,808|0,591|1,045|0,244|0,723|0,328|0,175|0,749|0,124|0,631|0,36|0,437|0,814|0,233|0,163|0,686|0,383|0,242|0,174|0,243|0,119|0,069|0,556|0,119|0,369|0,133|0,051|1,29|0,916|0,611|0,202|0,135|0,972|0,841|0,491|0,185|0,09|1,767|0,934|0,31|0,715|1,036|2,349|1|0,516|0,563|0,78|2,341|1,476|0,637|0,285|0,193|40,338|14,908|6,533|2,821|1,764|398,621|195,791|93,887|27,422|7,853|
Tiempo: 66,29832 Valores: pow data: 1717202092,0942|0,775|0,351|0,778|0,472|0,194|2,363|0,565|0,744|0,774|0,568|0,944|0,274|0,692|0,336|0,172|0,66|0,141|0,564|0,352|0,402|0,807|0,221|0,151|0,731|0,459|0,219|0,14|0,214|0,131|0,072|0,491|0,102|0,329|0,13|0,041|1,225|0,861|0,563|0,192|0,117|0,881|0,837|0,42|0,189|0,084|1,864|1|0,292|0,681|0,877|2,349|1,113|0,423|0,597|0,651|2,042|1,461|0,58|0,293|0,163|37,231|13,451|5,938|2,667|1,673|356,954|178,043|84,088|25,366|7,234|
Tiempo: 66,40738 Valores: pow data: 1717202092,2193|0,687|0,373|0,73|0,433|0,18|2,392|0,469|0,744|0,73|0,547|0,877|0,302|0,639|0,327|0,171|0,641|0,165|0,465|0,344|0,379|0,777|0,212|0,147|0,77|0,531|0,194|0,106|0,17|0,132|0,071|0,395|0,081|0,257|0,113|0,033|1,066|0,732|0,474|0,175|0,099|0,721|0,751|0,313|0,177|0,079|1,861|1,13|0,262|0,632|0,722|2,318|1,224|0,322|0,612|0,517|1,631|1,309|0,471|0,28|0,13|29,981|10,635|4,619|2,308|1,507|276,5|139,317|64,52|20,237|5,754|
Tiempo: 66,53387 Valores: pow data: 1717202092,3434|0,633|0,391|0,655|0,372|0,168|2,431|0,404|0,72|0,681|0,525|0,828|0,336|0,564|0,301|0,172|0,708|0,2|0,362|0,329|0,373|0,755|0,204|0,147|0,781|0,576|0,163|0,08|0,126|0,121|0,067|0,279|0,065|0,177|0,087|0,028|0,859|0,575|0,372|0,155|0,085|0,532|0,625|0,206|0,152|0,077|1,708|1,294|0,235|0,571|0,608|2,218|1,365|0,235|0,6|0,405|1,202|1,088|0,344|0,248|0,101|20,944|7,434|3,029|1,853|1,297|182,022|92,259|41,579|13,714|3,896|
Tiempo: 66,67326 Valores: pow data: 1717202092,4685|0,751|0,419|0,571|0,301|0,159|2,494|0,392|0,673|0,631|0,495|0,835|0,384|0,477|0,263|0,174|0,865|0,248|0,279|0,304|0,38|0,749|0,193|0,147|0,743|0,577|0,141|0,068|0,096|0,102|0,059|0,182|0,058|0,111|0,062|0,025|0,663|0,432|0,282|0,136|0,075|0,369|0,505|0,129|0,124|0,081|1,459|1,451|0,228|0,509|0,545|2,086|1,545|0,184|0,563|0,33|0,864|0,861|0,232|0,205|0,081|12,705|4,773|1,652|1,424|1,089|99,375|50,081|21,71|7,666|2,19|
Tiempo: 66,7985 Valores: pow data: 1717202092,5941|1,221|0,478|0,49|0,237|0,153|2,654|0,426|0,607|0,592|0,451|0,982|0,458|0,388|0,226|0,175|1,099|0,31|0,224|0,28|0,392|0,753|0,177|0,143|0,656|0,534|0,13|0,073|0,084|0,079|0,049|0,117|0,06|0,072|0,044|0,026|0,523|0,328|0,217|0,12|0,07|0,276|0,425|0,094|0,1|0,09|1,222|1,56|0,248|0,467|0,523|2,029|1,742|0,173|0,512|0,293|0,692|0,683|0,155|0,163|0,071|6,962|3,094|0,777|1,11|0,922|42,82|21,136|8,639|3,367|0,989|
Tiempo: 66,91773 Valores: pow data: 1717202092,7197|2,086|0,572|0,418|0,192|0,15|2,953|0,48|0,524|0,573|0,4|1,301|0,554|0,305|0,202|0,173|1,38|0,377|0,193|0,269|0,397|0,759|0,158|0,134|0,538|0,466|0,15|0,093|0,086|0,058|0,042|0,085|0,069|0,059|0,036|0,03|0,464|0,267|0,174|0,11|0,066|0,265|0,389|0,094|0,086|0,102|1,105|1,606|0,289|0,466|0,521|2,123|1,892|0,193|0,463|0,286|0,707|0,57|0,113|0,134|0,069|3,905|2,304|0,402|0,942|0,819|14,1|6,352|2,417|1,09|0,361|
Tiempo: 67,0491 Valores: pow data: 1717202092,8451|3,242|0,693|0,361|0,174|0,148|3,385|0,529|0,429|0,584|0,351|1,762|0,657|0,237|0,201|0,169|1,658|0,432|0,176|0,282|0,387|0,771|0,139|0,123|0,419|0,397|0,182|0,118|0,093|0,044|0,039|0,082|0,079|0,062|0,037|0,035|0,481|0,233|0,146|0,106|0,062|0,318|0,376|0,109|0,08|0,111|1,138|1,598|0,333|0,512|0,522|2,35|1,929|0,232|0,432|0,298|0,857|0,507|0,095|0,123|0,073|2,744|1,989|0,324|0,893|0,774|3,953|1,242|0,554|0,28|0,145|
Tiempo: 67,17514 Valores: pow data: 1717202092,9705|4,38|0,815|0,318|0,177|0,146|3,88|0,568|0,334|0,619|0,311|2,251|0,743|0,188|0,221|0,164|1,871|0,461|0,168|0,318|0,363|0,825|0,128|0,118|0,332|0,35|0,228|0,138|0,096|0,036|0,04|0,088|0,086|0,068|0,042|0,041|0,567|0,208|0,126|0,107|0,059|0,395|0,365|0,121|0,08|0,113|1,296|1,547|0,361|0,585|0,518|2,602|1,811|0,273|0,424|0,317|1,059|0,47|0,085|0,13|0,079|2,475|1,774|0,333|0,919|0,766|2,952|0,332|0,294|0,15|0,117|
Tiempo: 67,29913 Valores: pow data: 1717202093,0958|5,158|0,907|0,283|0,192|0,144|4,385|0,606|0,251|0,657|0,285|2,635|0,788|0,158|0,258|0,162|1,975|0,458|0,165|0,368|0,332|0,963|0,129|0,127|0,294|0,334|0,271|0,145|0,092|0,034|0,042|0,102|0,086|0,069|0,048|0,045|0,716|0,184|0,11|0,113|0,057|0,46|0,341|0,121|0,082|0,106|1,546|1,478|0,361|0,654|0,501|2,752|1,557|0,307|0,429|0,337|1,223|0,444|0,079|0,15|0,086|2,389|1,522|0,348|0,972|0,779|3,797|0,327|0,266|0,171|0,131|
Tiempo: 67,41049 Valores: pow data: 1717202093,2212|5,333|0,947|0,256|0,209|0,139|4,831|0,65|0,188|0,675|0,274|2,822|0,785|0,144|0,3|0,166|1,954|0,436|0,169|0,418|0,304|1,194|0,145|0,16|0,303|0,346|0,321|0,136|0,081|0,035|0,045|0,126|0,079|0,066|0,051|0,046|0,897|0,162|0,097|0,122|0,058|0,495|0,31|0,113|0,086|0,092|1,847|1,418|0,335|0,692|0,471|2,726|1,247|0,33|0,434|0,355|1,292|0,431|0,077|0,173|0,091|2,301|1,278|0,364|1,013|0,811|4,245|0,411|0,235|0,191|0,143|
Tiempo: 67,55228 Valores: pow data: 1717202093,3466|4,924|0,935|0,239|0,219|0,135|5,178|0,701|0,147|0,661|0,273|2,788|0,737|0,147|0,337|0,177|1,814|0,41|0,179|0,463|0,287|1,445|0,173|0,216|0,337|0,374|0,391|0,12|0,07|0,037|0,048|0,193|0,067|0,06|0,05|0,045|1,061|0,142|0,087|0,13|0,062|0,496|0,284|0,102|0,09|0,077|2,136|1,395|0,301|0,687|0,431|2,54|0,972|0,345|0,423|0,37|1,259|0,436|0,081|0,191|0,095|2,303|1,11|0,398|1,016|0,865|4,344|0,573|0,21|0,206|0,154|
