Login de power
Tiempo: 35,59663 Valores: pow data: 1717022975,7555|3,234|1,982|0,447|0,585|0,591|2,063|1,204|1,243|0,55|0,872|4,481|0,549|0,248|0,22|0,196|0,782|0,667|0,887|0,444|0,321|1,078|0,443|1,529|0,527|1,215|0,725|0,217|0,388|0,24|0,226|1,848|1,895|1,915|3,283|3,762|2,037|3,263|1,154|2,121|2,736|0,752|1,584|0,299|0,395|0,403|1,769|4,719|1,737|3,37|2,544|3,51|4,475|0,245|0,924|0,599|2,037|1,727|0,167|0,297|0,237|16,954|9,783|1,349|1,443|1,016|3,356|3,116|0,345|0,642|0,376|
Tiempo: 35,7361 Valores: pow data: 1717022975,8801|2,611|1,986|0,405|0,528|0,55|2,266|1,131|1,109|0,575|0,836|5,023|0,477|0,282|0,18|0,203|0,708|0,595|0,781|0,408|0,33|1,115|0,376|1,812|0,585|1,335|0,79|0,196|0,438|0,215|0,234|2,098|1,567|1,525|3,527|3,865|2,493|2,797|1,01|1,822|2,902|0,831|1,316|0,264|0,343|0,376|2,07|4,289|1,516|2,831|2,532|3,514|4,28|0,205|0,976|0,565|2,102|1,703|0,189|0,259|0,211|14,943|9,604|1,359|1,315|0,878|3,03|3,043|0,339|0,549|0,315|
Tiempo: 35,86078 Valores: pow data: 1717022976,0048|2,28|1,795|0,392|0,503|0,509|2,411|1,07|0,938|0,605|0,771|5,138|0,42|0,314|0,163|0,207|0,654|0,525|0,667|0,375|0,337|1,132|0,336|1,936|0,672|1,407|0,828|0,185|0,462|0,219|0,239|2,261|1,336|1,179|4,029|3,827|2,876|2,353|0,857|1,556|3,188|0,9|1,003|0,221|0,324|0,353|2,309|3,645|1,371|2,327|2,483|3,507|3,695|0,213|1,001|0,549|2,135|1,484|0,237|0,233|0,194|12,894|8,343|1,289|1,138|0,735|2,781|2,623|0,36|0,47|0,282|
Tiempo: 35,98621 Valores: pow data: 1717022976,1297|2,207|1,455|0,417|0,538|0,476|2,519|1,033|0,799|0,64|0,685|4,913|0,405|0,351|0,174|0,206|0,654|0,461|0,577|0,358|0,339|1,114|0,317|1,876|0,77|1,405|0,833|0,177|0,46|0,247|0,241|2,235|1,208|1,003|4,916|3,644|3,016|1,97|0,768|1,447|3,583|0,92|0,708|0,186|0,354|0,341|2,392|2,875|1,36|2,018|2,432|3,339|2,886|0,262|1,011|0,547|2,099|1,144|0,292|0,235|0,186|10,531|6,421|1,174|0,984|0,607|2,585|1,985|0,392|0,442|0,273|
Tiempo: 36,11459 Valores: pow data: 1717022976,2549|2,292|1,07|0,468|0,641|0,453|2,666|1,023|0,738|0,688|0,594|4,537|0,431|0,393|0,21|0,2|0,715|0,409|0,523|0,359|0,33|1,06|0,311|1,667|0,887|1,327|0,793|0,162|0,439|0,291|0,241|1,986|1,169|1,036|6,197|3,376|2,823|1,629|0,786|1,602|4,014|0,874|0,481|0,178|0,431|0,346|2,263|2,126|1,484|1,977|2,41|2,953|2,079|0,35|1,016|0,549|1,953|0,788|0,336|0,271|0,181|7,786|4,413|1,078|0,924|0,508|2,418|1,323|0,422|0,48|0,278|
Tiempo: 36,23815 Valores: pow data: 1717022976,3793|2,395|0,746|0,524|0,79|0,433|2,926|1,049|0,755|0,754|0,513|4,124|0,473|0,432|0,259|0,19|0,814|0,375|0,499|0,371|0,308|0,993|0,314|1,387|1,04|1,196|0,736|0,139|0,415|0,347|0,239|1,588|1,192|1,224|7,673|3,132|2,357|1,299|0,918|2,034|4,385|0,783|0,344|0,216|0,53|0,364|2,003|1,56|1,706|2,183|2,431|2,496|1,469|0,5|1,023|0,547|1,771|0,509|0,37|0,332|0,174|5,43|2,903|1,102|0,994|0,45|2,257|0,808|0,464|0,574|0,286|
Tiempo: 36,35053 Valores: pow data: 1717022976,5048|2,396|0,546|0,563|0,94|0,413|3,483|1,125|0,82|0,839|0,456|3,752|0,499|0,454|0,307|0,179|0,944|0,364|0,485|0,381|0,277|0,927|0,324|1,121|1,22|1,053|0,684|0,118|0,394|0,405|0,236|1,173|1,245|1,456|8,981|3,021|1,787|0,992|1,137|2,639|4,623|0,703|0,293|0,304|0,624|0,389|1,785|1,277|1,932|2,541|2,479|2,199|1,13|0,715|1,027|0,543|1,515|0,342|0,402|0,397|0,164|4,331|2,119|1,275|1,164|0,434|2,044|0,51|0,536|0,69|0,291|
Tiempo: 36,48738 Valores: pow data: 1717022976,6296|2,301|0,484|0,572|1,041|0,386|4,422|1,251|0,883|0,927|0,423|3,373|0,488|0,448|0,341|0,17|1,114|0,367|0,46|0,377|0,245|0,895|0,332|0,924|1,39|0,935|0,691|0,108|0,374|0,452|0,231|0,853|1,299|1,622|9,736|3,093|1,306|0,788|1,412|3,242|4,714|0,694|0,316|0,435|0,692|0,412|1,811|1,298|2,084|2,927|2,52|2,386|1,031|1,009|1,019|0,546|1,297|0,268|0,447|0,447|0,151|5,623|2,035|1,571|1,35|0,449|1,862|0,411|0,657|0,791|0,291|
Tiempo: 36,61354 Valores: pow data: 1717022976,7543|2,019|0,54|0,569|1,068|0,356|5,657|1,402|0,916|1,001|0,408|2,934|0,438|0,407|0,351|0,164|1,295|0,372|0,418|0,357|0,221|0,889|0,33|0,795|1,501|0,868|0,739|0,117|0,345|0,473|0,227|0,741|1,332|1,678|9,687|3,312|1,1|0,732|1,7|3,668|4,682|0,791|0,388|0,607|0,728|0,431|2,25|1,559|2,134|3,224|2,527|3,11|1,089|1,409|0,996|0,569|1,041|0,253|0,522|0,47|0,14|9,226|2,526|1,949|1,475|0,487|1,607|0,458|0,838|0,853|0,29|
Tiempo: 36,72434 Valores: pow data: 1717022976,8788|1,715|0,688|0,593|1,019|0,328|6,952|1,533|0,913|1,034|0,399|2,358|0,368|0,341|0,336|0,164|1,474|0,361|0,369|0,327|0,213|0,909|0,327|0,699|1,519|0,853|0,79|0,151|0,297|0,46|0,225|0,838|1,355|1,639|8,825|3,572|1,264|0,864|1,958|3,822|4,551|1,002|0,505|0,804|0,738|0,447|3,111|1,96|2,1|3,324|2,487|4,367|1,226|1,917|0,966|0,621|0,855|0,274|0,632|0,467|0,135|14,877|3,43|2,394|1,503|0,535|1,457|0,61|1,074|0,876|0,296|
Tiempo: 36,86424 Valores: pow data: 1717022977,0039|1,414|0,906|0,692|0,918|0,313|8,113|1,626|0,905|1,017|0,388|1,783|0,306|0,271|0,302|0,168|1,677|0,331|0,326|0,3|0,219|0,955|0,344|0,614|1,452|0,879|0,904|0,207|0,237|0,414|0,226|1,058|1,426|1,581|7,383|3,768|1,726|1,214|2,151|3,719|4,34|1,288|0,67|0,99|0,736|0,462|4,249|2,388|2,03|3,174|2,402|5,951|1,4|2,491|0,947|0,702|0,71|0,328|0,766|0,451|0,139|21,857|4,629|2,928|1,454|0,585|1,391|0,844|1,336|0,874|0,315|
Tiempo: 36,99051 Valores: pow data: 1717022977,1285|1,255|1,19|0,884|0,8|0,318|8,843|1,683|0,944|0,956|0,374|1,319|0,279|0,227|0,26|0,176|1,863|0,297|0,306|0,283|0,232|1,012|0,386|0,553|1,352|0,922|0,985|0,271|0,191|0,35|0,231|1,297|1,597|1,585|5,747|3,884|2,309|1,74|2,234|3,455|4,075|1,574|0,861|1,114|0,732|0,472|5,398|2,68|1,944|2,808|2,278|7,552|1,554|3,027|0,951|0,794|0,688|0,414|0,892|0,434|0,152|28,372|5,869|3,519|1,372|0,63|1,455|1,145|1,579|0,863|0,352|
Tiempo: 37,10151 Valores: pow data: 1717022977,2536|1,333|1,525|1,144|0,694|0,345|8,9|1,726|1,054|0,866|0,363|1,086|0,285|0,228|0,224|0,184|2,01|0,28|0,313|0,278|0,244|1,094|0,44|0,548|1,276|0,956|1,042|0,326|0,182|0,284|0,235|1,52|1,866|1,675|4,298|4,017|2,809|2,346|2,174|3,146|3,811|1,784|1,046|1,13|0,728|0,473|6,287|2,733|1,838|2,33|2,114|8,995|1,681|3,406|0,979|0,869|0,779|0,524|0,972|0,422|0,173|32,465|6,904|4,102|1,3|0,663|1,648|1,48|1,747|0,849|0,4|
Tiempo: 37,25409 Valores: pow data: 1717022977,3778|1,512|1,859|1,394|0,61|0,388|8,346|1,752|1,203|0,763|0,362|1,055|0,308|0,268|0,2|0,19|2,082|0,285|0,335|0,279|0,249|1,228|0,488|0,608|1,254|0,955|1,055|0,358|0,214|0,228|0,235|1,73|2,176|1,813|3,271|4,316|3,069|2,906|1,971|2,89|3,626|1,848|1,192|1,022|0,72|0,463|6,669|2,55|1,697|1,867|1,913|10,117|1,816|3,546|1,028|0,903|0,906|0,64|0,974|0,411|0,196|32,992|7,601|4,597|1,266|0,69|1,792|1,795|1,791|0,825|0,448|
Tiempo: 37,35248 Valores: pow data: 1717022977,5025|1,682|2,136|1,546|0,542|0,439|7,366|1,739|1,313|0,656|0,377|1,124|0,323|0,323|0,192|0,192|2,083|0,305|0,353|0,276|0,248|1,386|0,507|0,71|1,291|0,91|1,017|0,361|0,271|0,191|0,228|1,921|2,395|1,915|2,711|4,886|3,061|3,272|1,673|2,734|3,575|1,742|1,271|0,821|0,706|0,44|6,478|2,229|1,526|1,524|1,692|10,833|1,986|3,433|1,087|0,89|1,008|0,741|0,895|0,393|0,218|29,991|7,9|4,928|1,267|0,724|1,788|2,038|1,695|0,778|0,486|
Tiempo: 37,4778 Valores: pow data: 1717022977,6268|1,783|2,328|1,536|0,483|0,493|6,075|1,684|1,332|0,553|0,409|1,139|0,317|0,368|0,198|0,191|1,942|0,323|0,353|0,265|0,246|1,505|0,502|0,829|1,375|0,834|0,95|0,34|0,327|0,173|0,216|2,13|2,41|1,92|2,515|5,701|2,903|3,319|1,394|2,695|3,656|1,543|1,292|0,587|0,688|0,41|5,919|1,952|1,363|1,337|1,48|11,278|2,206|3,117|1,142|0,843|1,045|0,81|0,751|0,363|0,239|25,428|7,941|5,026|1,281|0,786|1,691|2,18|1,468|0,703|0,513|
Tiempo: 37,61744 Valores: pow data: 1717022977,7506|1,879|2,47|1,371|0,438|0,545|4,861|1,591|1,25|0,462|0,452|1,064|0,293|0,385|0,214|0,191|1,707|0,329|0,331|0,253|0,248|1,535|0,515|0,943|1,471|0,754|0,844|0,319|0,361|0,174|0,206|2,345|2,172|1,857|2,564|6,584|2,687|3,022|1,329|2,776|3,798|1,34|1,277|0,389|0,673|0,373|5,118|1,9|1,249|1,282|1,309|11,34|2,462|2,675|1,179|0,783|1,02|0,854|0,579|0,324|0,258|20,502|7,923|4,839|1,277|0,878|1,616|2,261|1,162|0,609|0,534|
Tiempo: 37,74199 Valores: pow data: 1717022977,8755|2,113|2,636|1,112|0,423|0,586|3,97|1,505|1,094|0,4|0,5|0,884|0,268|0,37|0,237|0,194|1,402|0,339|0,295|0,25|0,256|1,445|0,601|1,027|1,553|0,702|0,741|0,32|0,362|0,188|0,205|2,547|1,737|1,9|2,809|7,28|2,542|2,482|1,695|2,956|3,88|1,23|1,256|0,277|0,666|0,335|4,308|2,205|1,201|1,308|1,213|11,045|2,699|2,193|1,189|0,726|1,044|0,883|0,419|0,286|0,275|16,463|7,951|4,381|1,242|0,984|1,728|2,344|0,846|0,523|0,55|
Tiempo: 37,85349 Valores: pow data: 1717022978,0004|2,568|2,853|0,843|0,45|0,611|3,509|1,464|0,92|0,38|0,545|0,669|0,26|0,326|0,258|0,201|1,102|0,37|0,259|0,27|0,269|1,256|0,798|1,063|1,617|0,695|0,687|0,356|0,331|0,209|0,215|2,692|1,26|2,204|3,215|7,583|2,474|1,899|2,554|3,181|3,801|1,236|1,247|0,27|0,666|0,3|3,585|2,876|1,195|1,371|1,212|10,331|2,858|1,745|1,17|0,676|1,091|0,902|0,298|0,263|0,288|13,602|7,914|3,741|1,183|1,066|2,168|2,451|0,581|0,472|0,561|
Tiempo: 37,99633 Valores: pow data: 1717022978,1254|3,293|3,109|0,632|0,517|0,611|3,368|1,489|0,786|0,403|0,582|0,468|0,281|0,266|0,274|0,212|0,835|0,435|0,233|0,314|0,282|1,017|1,099|1,039|1,673|0,73|0,702|0,428|0,284|0,234|0,235|2,734|0,897|2,764|3,703|7,421|2,514|1,451|3,736|3,355|3,55|1,32|1,252|0,352|0,665|0,27|3,062|3,791|1,213|1,445|1,3|9,411|2,918|1,356|1,125|0,628|1,29|0,926|0,225|0,263|0,295|12,731|7,822|3,011|1,111|1,091|2,974|2,604|0,403|0,471|0,562|
Tiempo: 38,10349 Valores: pow data: 1717022978,2499|4,256|3,35|0,517|0,606|0,589|3,314|1,546|0,713|0,457|0,609|0,367|0,339|0,205|0,283|0,223|0,631|0,522|0,217|0,374|0,292|0,792|1,445|0,971|1,728|0,79|0,929|0,545|0,245|0,264|0,259|2,656|0,728|3,425|4,168|6,873|3,218|1,24|4,918|3,376|3,21|1,409|1,247|0,483|0,65|0,248|2,841|4,726|1,274|1,502|1,452|8,648|2,905|1,028|1,058|0,58|1,701|0,984|0,197|0,282|0,296|15,347|7,847|2,332|1,031|1,047|4,247|2,83|0,321|0,515|0,547|
Tiempo: 38,22417 Valores: pow data: 1717022978,3744|5,509|3,517|0,497|0,685|0,55|3,213|1,568|0,708|0,52|0,62|0,555|0,495|0,184|0,293|0,235|0,489|0,603|0,216|0,432|0,294|0,635|1,749|0,883|1,773|0,85|2,098|0,96|0,351|0,341|0,293|2,417|0,743|3,98|4,508|6,131|5,344|1,226|5,753|3,218|2,934|1,426|1,195|0,617|0,611|0,234|2,972|5,412|1,41|1,511|1,634|8,597|2,869|0,77|0,978|0,546|2,465|1,107|0,201|0,308|0,293|23,069|8,14|1,828|0,947|0,95|6,129|3,156|0,326|0,581|0,516|
Tiempo: 38,36932 Valores: pow data: 1717022978,4993|6,995|3,565|0,55|0,725|0,506|3,028|1,52|0,786|0,567|0,611|1,481|0,91|0,284|0,331|0,25|0,408|0,662|0,247|0,471|0,286|0,595|1,93|0,795|1,791|0,896|6,253|2,382|0,932|0,568|0,363|2,076|0,866|4,242|4,653|5,408|9,302|1,291|6,025|2,947|2,864|1,325|1,076|0,721|0,551|0,231|3,396|5,659|1,655|1,461|1,818|9,411|2,857|0,6|0,9|0,539|3,603|1,291|0,224|0,326|0,29|34,377|8,917|1,566|0,854|0,838|8,606|3,552|0,395|0,641|0,476|
Tiempo: 38,47982 Valores: pow data: 1717022978,624|8,534|3,472|0,641|0,711|0,468|2,939|1,425|0,942|0,581|0,58|3,595|1,737|0,575|0,422|0,276|0,4|0,716|0,32|0,478|0,265|0,735|1,954|0,72|1,765|0,923|15,415|5,524|2,298|1,044|0,5|1,836|1,035|4,125|4,561|4,854|14,676|1,322|5,691|2,721|3,048|1,144|0,908|0,787|0,487|0,242|4,017|5,388|1,991|1,363|1,979|11,062|2,853|0,534|0,835|0,569|4,977|1,486|0,254|0,324|0,29|48,364|10,104|1,575|0,76|0,753|11,422|3,909|0,501|0,676|0,439|
Tiempo: 38,60474 Valores: pow data: 1717022978,7493|9,823|3,23|0,755|0,652|0,445|3,111|1,356|1,147|0,56|0,532|7,057|2,961|1,05|0,568|0,315|0,533|0,797|0,432|0,453|0,234|1,03|1,838|0,667|1,686|0,937|29,975|10,377|4,436|1,77|0,707|1,722|1,236|3,673|4,269|4,521|20,538|1,312|4,907|2,725|3,436|0,935|0,749|0,821|0,441|0,267|4,683|4,703|2,343|1,258|2,098|13,307|2,826|0,599|0,79|0,63|6,28|1,617|0,289|0,303|0,292|61,165|11,488|1,889|0,687|0,722|14,026|4,079|0,637|0,68|0,417|
Tiempo: 38,73093 Valores: pow data: 1717022978,8741|10,412|2,845|0,893|0,573|0,444|3,498|1,379|1,347|0,515|0,481|11,028|4,352|1,622|0,75|0,365|0,781|0,927|0,555|0,404|0,2|1,451|1,637|0,645|1,565|0,946|46,43|16,007|6,967|2,649|0,96|1,779|1,49|3,066|3,9|4,407|25,155|1,322|3,957|3,041|3,942|0,782|0,665|0,843|0,423|0,304|5,196|3,837|2,627|1,194|2,157|15,325|2,758|0,816|0,764|0,703|7,143|1,615|0,336|0,268|0,297|68,006|12,697|2,487|0,652|0,746|15,663|3,944|0,811|0,662|0,414|
Tiempo: 38,85585 Valores: pow data: 1717022978,998|9,929|2,431|1,044|0,505|0,465|4,12|1,511|1,469|0,468|0,441|14,699|5,632|2,199|0,941|0,421|1,136|1,09|0,651|0,345|0,174|1,928|1,424|0,657|1,431|0,951|61,67|21,335|9,493|3,566|1,232|1,971|1,783|2,499|3,588|4,492|27,032|1,39|3,097|3,619|4,501|0,691|0,683|0,874|0,424|0,35|5,424|3,071|2,771|1,205|2,15|16,263|2,714|1,178|0,749|0,769|7,214|1,503|0,398|0,231|0,304|66,534|13,481|3,236|0,661|0,807|15,685|3,589|1,018|0,632|0,434|
Tiempo: 38,9675 Valores: pow data: 1717022979,1233|8,468|2,145|1,168|0,472|0,501|4,705|1,701|1,456|0,446|0,423|17,256|6,557|2,7|1,123|0,475|1,507|1,235|0,681|0,292|0,164|2,372|1,266|0,691|1,334|0,946|73,326|25,457|11,674|4,419|1,498|2,185|2,065|2,084|3,433|4,728|25,49|1,511|2,481|4,323|5,071|0,677|0,781|0,923|0,432|0,395|5,358|2,609|2,758|1,303|2,078|15,996|2,787|1,624|0,75|0,814|6,491|1,366|0,469|0,204|0,312|58,597|13,784|3,939|0,722|0,873|14,08|3,239|1,224|0,607|0,468|
