Login de power
Tiempo: 54,70171 Valores: pow data: 1718409663,7338|1,306|0,605|0,651|0,953|0,756|2,579|0,884|2,531|2,136|2,341|1,023|0,371|0,474|0,571|0,546|3,048|0,79|0,824|0,919|1,213|3,417|1,47|0,996|9,82|12,072|9,619|10,693|12,226|38,244|60,361|4,751|0,852|1,522|3,32|5,777|4,778|0,738|1,469|2,438|4,168|12,192|5,669|25,925|34,754|54,315|16,426|2,76|20,326|15,466|26,24|4,857|1,397|3,064|2,168|3,73|5,335|1,178|1,726|2,052|2,559|4,689|1,204|2,024|2,752|3,76|2,741|1,075|1,136|1,128|1,406|
Tiempo: 54,83037 Valores: pow data: 1718409663,8577|1,091|0,531|0,602|1,018|0,75|1,892|0,657|2,34|2,041|2,405|0,751|0,337|0,463|0,616|0,538|2,106|0,72|0,819|0,85|1,259|2,731|1,27|1,201|10,146|11,38|9,495|9,954|12,872|33,902|57,023|4,027|1,002|1,255|3,018|5,521|3,976|0,964|1,326|2,334|4,098|11,167|6,95|25,275|32,582|61,311|12,396|2,746|18,795|15,615|28,337|4,025|1,32|3,37|2,226|4,105|4,025|1,197|1,49|2,113|2,473|3,843|1,332|2,121|2,829|3,992|1,935|1,067|1,121|1,234|1,38|
Tiempo: 54,94041 Valores: pow data: 1718409663,9816|1,734|0,564|0,634|1,171|0,716|1,556|0,489|2,168|1,9|2,656|0,593|0,303|0,477|0,687|0,496|1,458|0,736|0,839|0,757|1,355|2,274|1,333|1,526|10,038|11,77|9,505|9,472|16,356|33,62|55,533|3,448|1,225|1,189|3,115|5,233|3,362|1,261|1,29|2,443|3,983|9,86|8,149|23,805|32,842|68,78|9,294|3,012|16,112|15,92|30,558|3,384|1,262|3,414|2,469|4,169|3,013|1,227|1,306|2,39|2,325|3,378|1,467|2,146|3,073|4,064|1,448|1,02|1,132|1,449|1,275|
Tiempo: 55,07898 Valores: pow data: 1718409664,1055|3,517|0,751|0,762|1,417|0,664|1,606|0,451|2,068|1,748|3,015|0,579|0,273|0,511|0,78|0,431|1,183|0,811|0,884|0,671|1,458|2,095|1,784|1,991|9,507|13,164|9,741|9,637|21,174|37,002|56,683|3,088|1,423|1,259|3,553|4,952|2,966|1,536|1,324|2,695|3,836|8,532|9,239|21,548|35,534|76,762|7,072|3,528|13,276|16,53|33,118|3,055|1,269|3,191|2,876|3,892|2,407|1,231|1,179|2,786|2,156|3,389|1,575|2,102|3,442|3,932|1,372|0,942|1,161|1,738|1,115|
Tiempo: 55,20427 Valores: pow data: 1718409664,2294|6,307|1,078|0,973|1,711|0,606|1,957|0,583|2,055|1,629|3,371|0,704|0,256|0,556|0,875|0,36|1,219|0,91|0,943|0,619|1,523|2,177|2,609|2,553|8,733|15,229|10,284|10,665|25,656|41,948|61,201|2,941|1,535|1,397|4,113|4,754|2,759|1,726|1,396|2,95|3,72|7,624|10,181|18,853|39,52|86,386|5,681|4,192|11,029|17,375|36,231|3,053|1,386|2,776|3,391|3,383|2,178|1,21|1,104|3,137|2,041|3,832|1,66|2,019|3,87|3,643|1,733|0,858|1,192|2,035|0,946|
Tiempo: 55,31516 Valores: pow data: 1718409664,3533|9,514|1,466|1,21|1,975|0,557|2,417|0,876|2,113|1,575|3,636|0,911|0,261|0,594|0,951|0,3|1,429|0,997|0,997|0,614|1,529|2,459|3,591|3,063|8,026|17,608|11,114|12,5|28,624|45,927|69,214|2,878|1,56|1,59|4,541|4,717|2,635|1,803|1,519|3,082|3,714|7,34|10,946|16,503|43,334|99|4,866|4,752|9,528|18,232|39,993|3,266|1,621|2,334|3,919|2,844|2,212|1,211|1,103|3,307|2,051|4,455|1,763|1,973|4,277|3,321|2,4|0,82|1,23|2,269|0,82|
Tiempo: 55,45476 Valores: pow data: 1718409664,4771|12,202|1,807|1,403|2,128|0,526|2,886|1,298|2,199|1,589|3,779|1,138|0,294|0,613|0,989|0,264|1,747|1,066|1,016|0,651|1,487|2,866|4,407|3,331|7,68|20,04|12,008|14,684|29,655|47,243|79,651|2,759|1,564|1,846|4,675|4,871|2,507|1,809|1,713|3,049|3,872|7,74|11,732|15,524|45,901|114,975|4,392|5,048|8,55|18,85|44,536|3,531|1,913|2,026|4,342|2,487|2,411|1,291|1,192|3,236|2,208|4,946|1,912|2,04|4,575|3,108|3,167|0,867|1,29|2,389|0,77|
Tiempo: 55,58005 Valores: pow data: 1718409664,6011|13,645|1,998|1,494|2,129|0,514|3,329|1,816|2,296|1,666|3,827|1,322|0,355|0,609|0,985|0,253|2,25|1,158|0,997|0,709|1,432|3,344|4,776|3,273|7,84|22,436|12,565|16,543|28,963|46,053|90,837|2,485|1,632|2,137|4,536|5,202|2,276|1,812|1,958|2,909|4,188|8,631|12,791|16,7|46,981|133,248|3,95|5,064|7,811|19,141|50,42|3,735|2,155|1,94|4,556|2,462|2,72|1,481|1,348|2,981|2,477|5,104|2,109|2,254|4,691|3,099|3,817|1,015|1,381|2,388|0,807|
Tiempo: 55,6923 Valores: pow data: 1718409664,725|13,53|1,989|1,464|1,99|0,523|3,915|2,39|2,412|1,824|3,832|1,468|0,437|0,587|0,954|0,262|3,044|1,335|0,973|0,781|1,402|3,833|4,603|2,929|8,459|24,866|12,319|17,382|27,422|44,953|101,338|2,082|1,797|2,431|4,396|5,663|1,956|1,844|2,231|2,872|4,611|9,542|14,064|20,457|47,946|151,928|3,521|4,865|7,268|19,315|58,596|3,841|2,248|2,057|4,532|2,805|3,106|1,732|1,526|2,701|2,782|5|2,29|2,569|4,611|3,306|4,263|1,239|1,493|2,313|0,92|
Tiempo: 55,83091 Valores: pow data: 1718409664,8488|11,988|1,8|1,338|1,768|0,556|4,534|2,948|2,543|2,09|3,83|1,544|0,522|0,556|0,911|0,285|4,089|1,611|0,981|0,869|1,413|4,24|3,985|2,438|9,304|27,353|11,133|16,805|26,089|46,98|110,175|1,705|2|2,718|4,591|6,188|1,678|1,879|2,525|3,137|5,06|10,236|15,114|26,764|51,166|169,04|3,158|4,572|7,12|19,935|69,814|3,826|2,155|2,265|4,332|3,438|3,465|1,931|1,688|2,552|3,047|4,69|2,352|2,877|4,394|3,655|4,389|1,475|1,592|2,225|1,092|
Tiempo: 55,94169 Valores: pow data: 1718409664,9727|9,906|1,53|1,163|1,537|0,616|5,331|3,416|2,64|2,456|3,813|1,625|0,615|0,53|0,872|0,317|5,271|1,943|1,028|0,971|1,449|4,444|3,153|2,012|10,084|29,674|9,283|15,212|25,685|53,702|116,966|1,573|2,185|3,022|5,313|6,718|1,602|1,884|2,893|3,775|5,459|10,266|15,54|34,95|58,742|182,954|2,96|4,378|7,467|21,645|83,758|3,869|1,917|2,454|4,081|4,213|3,81|2,017|1,858|2,612|3,229|4,395|2,234|3,092|4,135|4,035|4,472|1,686|1,662|2,17|1,298|
Tiempo: 56,07075 Valores: pow data: 1718409665,0967|8,258|1,374|1,001|1,353|0,697|6,751|3,714|2,647|2,863|3,735|1,943|0,764|0,517|0,844|0,355|6,444|2,22|1,105|1,075|1,47|4,445|2,371|1,836|10,608|31,373|7,689|13,513|26,426|63,974|121,702|2,283|2,37|3,375|6,466|7,214|2,222|1,898|3,4|4,665|5,761|9,846|15,147|43,493|71,161|192,255|3,281|4,459|8,18|24,689|98,47|4,469|1,662|2,546|3,9|4,961|4,482|2,079|2,087|2,847|3,34|4,653|2,004|3,165|3,925|4,343|5,24|1,947|1,699|2,152|1,509|
Tiempo: 56,20754 Valores: pow data: 1718409665,2205|7,886|1,473|0,888|1,232|0,783|9,363|3,795|2,509|3,207|3,556|2,731|1,009|0,516|0,814|0,396|7,6|2,331|1,171|1,158|1,44|4,418|1,833|1,969|10,88|31,983|7,358|12,698|27,893|74,292|124,392|4,336|2,578|3,757|7,676|7,618|3,912|1,948|4,032|5,53|5,936|9,293|14,037|50,699|86,55|195,608|3,799|4,829|9,129|28,705|110,629|6,064|1,497|2,523|3,839|5,514|5,857|2,252|2,39|3,12|3,426|5,876|1,773|3,09|3,795|4,514|7,473|2,341|1,701|2,131|1,692|
Tiempo: 56,31986 Valores: pow data: 1718409665,3446|8,956|1,845|0,829|1,148|0,859|13,241|3,662|2,22|3,372|3,272|4,041|1,343|0,518|0,769|0,437|8,724|2,223|1,197|1,192|1,349|4,428|1,586|2,304|11,041|31,31|8,673|13,17|29,613|80,415|125,078|7,763|2,811|4,112|8,46|7,857|6,734|2,046|4,663|6,049|5,967|9,063|12,587|55,229|101,325|191,834|4,508|5,394|10,201|32,967|116,824|8,707|1,465|2,426|3,872|5,748|8,082|2,612|2,712|3,265|3,531|8,011|1,66|2,901|3,712|4,531|11,386|2,886|1,666|2,054|1,818|
Tiempo: 56,44485 Valores: pow data: 1718409665,4685|10,979|2,358|0,8|1,061|0,912|17,797|3,353|1,828|3,292|2,937|5,661|1,698|0,509|0,695|0,473|9,729|1,929|1,177|1,169|1,224|4,589|1,56|2,67|11,225|29,623|10,967|14,655|31,094|79,432|124,158|11,904|3,034|4,34|8,449|7,874|10,327|2,156|5,085|6,015|5,85|9,076|11,388|56,592|111,772|180,604|5,197|6,005|11,292|36,709|115,127|11,902|1,524|2,316|3,931|5,631|10,833|3,117|2,944|3,163|3,669|10,622|1,774|2,653|3,606|4,423|16,313|3,49|1,585|1,888|1,87|
Tiempo: 56,58345 Valores: pow data: 1718409665,5924|13,049|2,796|0,771|0,945|0,936|21,824|2,943|1,43|2,992|2,627|7,159|1,966|0,479|0,596|0,499|10,435|1,558|1,133|1,101|1,109|4,727|1,661|2,937|11,539|27,503|13,258|16,373|32,109|71,459|122,136|15,591|3,164|4,34|7,578|7,644|13,982|2,229|5,115|5,425|5,6|9,244|10,814|55,03|115,872|163,131|5,837|6,59|12,222|39,42|105,921|14,783|1,58|2,226|3,95|5,24|13,397|3,617|2,979|2,803|3,809|13,273|2,095|2,384|3,408|4,249|20,866|3,957|1,453|1,635|1,847|
Tiempo: 56,68 Valores: pow data: 1718409665,7163|14,176|3,018|0,728|0,804|0,929|23,873|2,539|1,148|2,581|2,419|8,042|2,051|0,426|0,488|0,509|10,459|1,227|1,106|1,015|1,044|4,793|1,869|3,093|12,035|25,563|14,589|17,546|32,497|60,072|119,361|17,539|3,114|4,049|6,147|7,182|16,639|2,203|4,673|4,492|5,25|9,391|10,909|50,845|113,81|142,445|6,56|7,078|12,6|40,922|91,738|16,286|1,578|2,183|3,906|4,725|14,909|3,912|2,762|2,303|3,885|15,421|2,5|2,148|3,114|4,064|23,477|4,102|1,275|1,342|1,759|
Tiempo: 56,71218 Valores: pow data: 1718409665,8408|13,636|2,956|0,689|0,666|0,897|23,022|2,219|1,095|2,178|2,361|7,998|1,914|0,357|0,395|0,498|9,494|1,001|1,128|0,93|1,052|4,56|2,184|3,254|12,724|24,207|13,946|17,58|32,617|50,438|116,232|17,121|2,838|3,533|4,646|6,577|17,337|2,029|3,88|3,543|4,857|8,973|11,151|45,24|107,755|122,717|7,539|7,361|12,346|41,307|76,179|15,605|1,493|2,216|3,811|4,256|14,617|3,851|2,326|1,845|3,848|16,398|2,819|1,996|2,783|3,909|23,013|3,832|1,083|1,075|1,632|
Tiempo: 56,94741 Valores: pow data: 1718409665,9652|11,62|2,637|0,681|0,555|0,852|19,243|2,004|1,317|1,866|2,451|7,104|1,6|0,289|0,331|0,47|7,718|0,892|1,207|0,853|1,135|3,915|2,525|3,521|13,488|23,426|11,907|16,275|32,827|46,673|113,229|14,402|2,364|2,936|3,517|5,99|15,962|1,716|2,994|2,864|4,499|8,233|10,924|39,73|100,456|107,507|9,141|7,336|11,949|40,704|62,346|13,064|1,335|2,353|3,678|3,962|12,659|3,433|1,777|1,576|3,704|15,994|2,927|1,987|2,495|3,817|19,546|3,208|0,928|0,887|1,499|
Tiempo: 57,0877 Valores: pow data: 1718409666,0896|8,591|2,19|0,717|0,49|0,805|13,792|1,92|1,758|1,66|2,638|5,427|1,218|0,238|0,301|0,433|5,64|0,882|1,304|0,775|1,275|2,989|2,78|3,93|14,126|22,881|8,616|13,985|33,422|49,903|110,554|10,351|1,796|2,414|2,964|5,591|13,385|1,347|2,297|2,559|4,231|7,123|9,903|35,486|93,577|97,968|10,768|7,013|12,068|39,311|51,781|9,761|1,239|2,595|3,514|3,889|9,55|2,804|1,256|1,544|3,504|14,418|2,842|2,132|2,311|3,798|14,136|2,437|0,841|0,794|1,387|
Tiempo: 57,19975 Valores: pow data: 1718409666,2137|5,678|1,758|0,789|0,474|0,758|8,391|1,925|2,276|1,52|2,857|3,607|0,874|0,214|0,3|0,394|3,573|0,947|1,375|0,687|1,438|1,99|2,85|4,456|14,408|22,222|5,959|11,399|34,37|57,755|107,52|6,118|1,311|2,073|2,909|5,443|10,716|1,07|1,974|2,535|4,046|6,445|8,395|32,779|87,068|92,172|12,513|6,391|13,11|37,094|44,28|6,967|1,349|2,927|3,321|3,984|6,184|2,165|0,864|1,676|3,303|12,082|2,646|2,37|2,246|3,829|8,456|1,74|0,824|0,776|1,307|
Tiempo: 57,339 Valores: pow data: 1718409666,3379|3,786|1,435|0,866|0,493|0,71|5,409|1,967|2,694|1,394|3,066|2,137|0,656|0,223|0,313|0,36|2,174|1,069|1,384|0,585|1,586|1,519|2,781|5,007|14,173|21,286|6,5|9,306|35,378|65,875|103,023|2,993|1,117|1,934|3,102|5,472|8,558|1,088|2,04|2,597|3,887|6,503|7,305|31,266|80,439|86,929|15,218|5,782|14,873|34,388|39,091|5,694|1,769|3,291|3,103|4,132|3,656|1,717|0,637|1,831|3,12|10,98|2,503|2,588|2,252|3,865|4,331|1,266|0,846|0,79|1,247|
Tiempo: 57,43973 Valores: pow data: 1718409666,4629|3,094|1,244|0,906|0,53|0,658|5,066|2,013|2,871|1,255|3,237|1,804|0,571|0,263|0,329|0,333|1,742|1,234|1,326|0,484|1,681|2,426|2,759|5,445|13,383|20,174|12,657|8,087|36,161|70,182|96,484|1,313|1,295|1,94|3,284|5,519|8,112|1,511|2,349|2,57|3,683|7,344|7,265|30,511|73,54|79,821|17,805|5,52|16,794|31,875|35,785|6,139|2,562|3,615|2,886|4,243|2,372|1,553|0,537|1,892|2,952|12,862|2,509|2,7|2,309|3,89|2,231|1,058|0,857|0,805|1,197|
Tiempo: 57,56701 Valores: pow data: 1718409666,5871|3,141|1,141|0,891|0,572|0,612|6,525|2,057|2,766|1,116|3,364|2,302|0,575|0,328|0,336|0,32|2,202|1,43|1,231|0,412|1,701|4,915|2,971|5,613|12,139|19,21|25,182|7,606|36,556|68,431|88,757|0,79|1,772|1,975|3,299|5,47|9,155|2,283|2,663|2,377|3,413|8,724|8,248|29,918|66,714|70,542|21,166|5,807|18,218|30,27|34,247|8,166|3,788|3,811|2,715|4,308|2,146|1,637|0,492|1,805|2,808|20,867|2,734|2,709|2,485|3,943|1,713|1,068|0,827|0,816|1,164|
Tiempo: 57,68166 Valores: pow data: 1718409666,7118|3,318|1,083|0,841|0,606|0,587|8,413|2,078|2,442|0,992|3,459|3,502|0,62|0,411|0,33|0,325|3,803|1,627|1,16|0,389|1,653|8,773|3,525|5,413|10,513|18,72|41,431|7,477|36,532|60,614|82,373|0,875|2,36|1,939|3,09|5,368|10,99|3,142|2,786|2,028|3,154|10,202|9,825|28,827|60,492|61,073|23,512|6,619|18,653|29,835|34,545|10,732|5,432|3,83|2,62|4,389|2,421|1,858|0,467|1,586|2,732|35,785|3,187|2,79|2,854|4,11|1,798|1,235|0,76|0,83|1,169|
Tiempo: 57,81984 Valores: pow data: 1718409666,8368|3,275|1,071|0,786|0,627|0,599|9,141|2,061|2,03|0,893|3,541|4,732|0,693|0,497|0,312|0,355|5,897|1,776|1,157|0,417|1,576|12,697|4,326|4,867|8,791|19,133|56,846|7,333|36,009|49,824|81,296|1,114|2,858|1,792|2,757|5,436|12,441|3,81|2,636|1,642|3,073|11,372|11,318|26,974|55,348|54,772|26,466|7,786|17,843|30,117|36,993|13,87|7,34|3,652|2,576|4,607|2,779|2,109|0,464|1,326|2,81|57,031|3,787|3,063|3,411|4,488|1,818|1,519|0,678|0,857|1,248|
Tiempo: 57,93452 Valores: pow data: 1718409666,9615|3,023|1,11|0,76|0,634|0,659|9,413|2,057|1,706|0,829|3,625|5,644|0,807|0,565|0,291|0,415|8,467|1,833|1,253|0,481|1,522|15,617|5,134|4,128|7,347|20,756|65,946|6,779|34,761|40,082|88,101|1,334|3,094|1,552|2,446|5,886|12,983|4,043|2,241|1,371|3,298|12,207|12,013|24,906|50,898|54,018|27,819|8,891|16,219|30,253|41,67|18,176|9,116|3,346|2,531|5,085|3,201|2,275|0,498|1,131|3,111|80,014|4,358|3,604|4,039|5,139|1,652|1,859|0,62|0,899|1,424|
Tiempo: 58,06987 Valores: pow data: 1718409667,087|2,99|1,194|0,773|0,626|0,757|9,028|2,109|1,618|0,809|3,715|6,073|0,946|0,604|0,276|0,5|10,594|1,795|1,439|0,56|1,53|16,693|5,632|3,417|6,477|23,487|66,131|5,803|32,973|34,434|101,682|1,51|3,063|1,328|2,297|6,721|13,076|3,909|1,76|1,352|3,811|12,524|11,793|23,709|46,671|58,824|28,556|9,483|14,381|29,594|48,099|22,94|10,344|3,011|2,451|5,873|3,669|2,309|0,591|1,075|3,613|97,802|4,738|4,295|4,552|6,02|1,475|2,178|0,615|0,95|1,688|
